m,40000,8192,69778944,gpt2 d768 L8 H12 seq256 b8x4 vocab16000
t,4633,2.32643,0.000294257,0.632007,3412,1752,16288.0
t,4634,2.54808,0.000294254,0.633629,3501,1753,16291.5
t,4635,2.37891,0.000294251,0.63625,3408,1753,16294.9
t,4636,2.30963,0.000294248,0.635616,3425,1754,16298.3
t,4637,2.31543,0.000294244,0.640917,3408,1754,16301.7
t,4638,2.27951,0.000294241,0.640319,3405,1755,16305.2
t,4639,2.21822,0.000294238,0.613407,3410,1755,16308.6
t,4640,2.41652,0.000294235,0.634692,3406,1756,16312.0
t,4641,2.42703,0.000294232,0.655156,3413,1756,16315.4
t,4642,2.27647,0.000294229,0.616332,3426,1757,16318.8
t,4643,2.27686,0.000294226,0.632256,3408,1757,16322.2
t,4644,2.30203,0.000294222,0.626251,3409,1758,16325.6
t,4645,2.45782,0.000294219,0.618873,3411,1758,16329.0
t,4646,2.23181,0.000294216,0.626,3411,1759,16332.5
t,4647,2.34249,0.000294213,0.635343,3412,1759,16335.9
t,4648,2.39775,0.00029421,0.65492,3410,1760,16339.3
t,4649,2.34988,0.000294207,0.629475,3405,1760,16342.7
t,4650,2.32932,0.000294204,0.640795,3406,1761,16346.1
t,4651,2.36678,0.0002942,0.629162,3412,1761,16349.5
t,4652,2.51716,0.000294197,0.665053,3409,1762,16352.9
t,4653,2.19315,0.000294194,0.601861,3405,1762,16356.3
t,4654,2.29615,0.000294191,0.627715,3406,1763,16359.7
t,4655,2.29229,0.000294188,0.628016,3408,1763,16363.1
t,4656,2.43889,0.000294185,0.635338,3410,1764,16366.5
t,4657,2.39952,0.000294181,0.643796,3407,1764,16369.9
t,4658,2.32135,0.000294178,0.613324,3408,1765,16373.4
t,4659,2.24631,0.000294175,0.605497,3404,1765,16376.8
t,4660,2.342,0.000294172,0.640853,3407,1766,16380.2
t,4661,2.34454,0.000294169,0.629421,3411,1766,16383.6
t,4662,2.2566,0.000294166,0.625177,3405,1766,16387.0
t,4663,2.41732,0.000294162,0.646865,3407,1767,16390.4
t,4664,2.39564,0.000294159,0.648044,3407,1767,16393.8
t,4665,2.33096,0.000294156,0.633496,3408,1768,16397.2
t,4666,2.36979,0.000294153,0.647153,3408,1768,16400.6
t,4667,2.34082,0.00029415,0.643214,3405,1769,16404.0
t,4668,2.24576,0.000294147,0.626363,3410,1769,16407.4
t,4669,2.50009,0.000294143,0.641756,3424,1770,16410.9
t,4670,2.18851,0.00029414,0.62059,3413,1770,16414.3
t,4671,2.34954,0.000294137,0.62906,3404,1771,16417.7
t,4672,2.43394,0.000294134,0.646188,3411,1771,16421.1
t,4673,2.44878,0.000294131,0.661017,3417,1772,16424.5
t,4674,2.48088,0.000294128,0.65412,3411,1772,16427.9
t,4675,2.31373,0.000294124,0.636952,3438,1773,16431.4
t,4676,2.34939,0.000294121,0.641922,3406,1773,16434.8
t,4677,2.35513,0.000294118,0.649406,3482,1774,16438.2
t,4678,2.36607,0.000294115,0.663286,3409,1774,16441.7
t,4679,2.36582,0.000294112,0.652912,3413,1775,16445.1
t,4680,2.33266,0.000294109,0.647346,3403,1775,16448.5
t,4681,2.39904,0.000294105,0.650583,3407,1776,16451.9
t,4682,2.33875,0.000294102,0.636554,3406,1776,16455.3
t,4683,2.38751,0.000294099,0.634069,3409,1777,16458.7
t,4684,2.24328,0.000294096,0.635162,3407,1777,16462.1
t,4685,2.46551,0.000294093,0.648658,3406,1778,16465.5
t,4686,2.44258,0.000294089,0.659032,3412,1778,16468.9
t,4687,2.43056,0.000294086,0.647904,3521,1778,16472.4
t,4688,2.41446,0.000294083,0.622454,3405,1779,16475.9
t,4689,2.25038,0.00029408,0.626828,3410,1779,16479.3
t,4690,2.37583,0.000294077,0.667638,3402,1780,16482.7
t,4691,2.40118,0.000294074,0.634835,3405,1780,16486.1
t,4692,2.3302,0.00029407,0.670349,3409,1781,16489.5
t,4693,2.35605,0.000294067,0.649907,3418,1781,16492.9
t,4694,2.29668,0.000294064,0.618275,3484,1782,16496.4
t,4695,2.44987,0.000294061,0.627721,3403,1782,16499.8
t,4696,2.4394,0.000294058,0.65739,3416,1783,16503.2
t,4697,2.37294,0.000294054,0.629545,3404,1783,16506.6
t,4698,2.21561,0.000294051,0.63171,3405,1784,16510.0
t,4699,2.31993,0.000294048,0.611515,3404,1784,16513.4
t,4700,2.37613,0.000294045,0.632592,3405,1785,16516.8
t,4701,2.41593,0.000294042,0.667185,3415,1785,16520.2
t,4702,2.39236,0.000294038,0.62908,3403,1786,16523.6
t,4703,2.24156,0.000294035,0.624478,3404,1786,16527.0
t,4704,2.41877,0.000294032,0.640025,3412,1787,16530.5
t,4705,2.30065,0.000294029,0.638724,3403,1787,16533.9
t,4706,2.45644,0.000294026,0.62154,3409,1787,16537.3
t,4707,2.27881,0.000294022,0.629704,3406,1788,16540.7
t,4708,2.36729,0.000294019,0.631084,3400,1788,16544.1
t,4709,2.28831,0.000294016,0.622841,3407,1789,16547.5
t,4710,2.25596,0.000294013,0.618419,3400,1789,16550.9
t,4711,2.3357,0.00029401,0.619708,3406,1790,16554.3
t,4712,2.31193,0.000294006,0.624595,3406,1790,16557.7
t,4713,2.44978,0.000294003,0.655071,3404,1791,16561.1
t,4714,2.3177,0.000294,0.62758,3401,1791,16564.5
t,4715,2.38829,0.000293997,0.652033,3401,1792,16567.9
t,4716,2.37881,0.000293994,0.640048,3406,1792,16571.3
t,4717,2.28445,0.00029399,0.627083,3406,1793,16574.7
t,4718,2.32113,0.000293987,0.639567,3407,1793,16578.1
t,4719,2.28887,0.000293984,0.629356,3406,1794,16581.5
t,4720,2.37169,0.000293981,0.64743,3411,1794,16584.9
t,4721,2.46157,0.000293978,0.647376,3410,1795,16588.4
t,4722,2.24667,0.000293974,0.623782,3478,1795,16591.8
t,4723,2.4651,0.000293971,0.631887,3410,1796,16595.2
t,4724,2.2188,0.000293968,0.607809,3406,1796,16598.7
t,4725,2.37147,0.000293965,0.656383,3409,1797,16602.1
t,4726,2.35497,0.000293962,0.632118,3407,1797,16605.5
t,4727,2.24761,0.000293958,0.611208,3407,1797,16608.9
t,4728,2.46599,0.000293955,0.650011,3407,1798,16612.3
t,4729,2.22057,0.000293952,0.613161,3504,1798,16615.8
t,4730,2.11673,0.000293949,0.597952,3405,1799,16619.2
t,4731,2.43655,0.000293945,0.652101,3403,1799,16622.6
t,4732,2.46537,0.000293942,0.641994,3405,1800,16626.0
t,4733,2.39423,0.000293939,0.648683,3401,1800,16629.4
t,4734,2.31794,0.000293936,0.620285,3399,1801,16632.8
t,4735,2.40984,0.000293933,0.63262,3401,1801,16636.2
t,4736,2.29432,0.000293929,0.624643,3429,1801,16639.6
t,4737,2.37042,0.000293926,0.656864,3413,1802,16643.0
t,4738,2.26954,0.000293923,0.603112,3411,1802,16646.5
t,4739,2.24429,0.00029392,0.622881,3510,1803,16650.0
t,4740,2.32161,0.000293916,0.64495,3415,1803,16653.4
t,4741,2.45178,0.000293913,0.652075,3403,1804,16656.8
t,4742,2.34527,0.00029391,0.655051,3400,1804,16660.2
t,4743,2.36581,0.000293907,0.627219,3399,1805,16663.6
t,4744,2.35376,0.000293904,0.664171,3400,1805,16667.0
t,4745,2.36604,0.0002939,0.630064,3400,1806,16670.4
t,4746,2.2828,0.000293897,0.624115,3403,1806,16673.8
t,4747,2.41521,0.000293894,0.622728,3401,1807,16677.2
t,4748,2.33183,0.000293891,0.652671,3404,1807,16680.6
t,4749,2.45769,0.000293887,0.657358,3410,1808,16684.0
t,4750,2.39926,0.000293884,0.636257,3408,1808,16687.4
t,4751,2.31475,0.000293881,0.641703,3404,1808,16690.8
t,4752,2.29643,0.000293878,0.637519,3406,1809,16694.2
t,4753,2.1629,0.000293874,0.603587,3405,1809,16697.6
t,4754,2.26931,0.000293871,0.620645,3409,1810,16701.0
t,4755,2.4501,0.000293868,0.636212,3405,1810,16704.4
t,4756,2.27327,0.000293865,0.616845,3405,1811,16707.9
t,4757,2.55134,0.000293861,0.652772,3420,1811,16711.3
t,4758,2.25939,0.000293858,0.624111,3407,1812,16714.7
t,4759,2.34342,0.000293855,0.637788,3403,1812,16718.1
t,4760,2.33071,0.000293852,0.618983,3402,1812,16721.5
t,4761,2.40234,0.000293848,0.633269,3403,1813,16724.9
t,4762,2.41441,0.000293845,0.656078,3411,1813,16728.3
t,4763,2.41006,0.000293842,0.636392,3410,1814,16731.7
t,4764,2.46292,0.000293839,0.655701,3410,1814,16735.1
t,4765,2.32232,0.000293835,0.612608,3524,1815,16738.6
t,4766,2.32803,0.000293832,0.6185,3410,1815,16742.1
t,4767,2.22621,0.000293829,0.618282,3404,1815,16745.5
t,4768,2.3367,0.000293826,0.61731,3405,1816,16748.9
t,4769,2.27379,0.000293822,0.625903,3456,1816,16752.3
t,4770,2.32903,0.000293819,0.634208,3400,1817,16755.7
t,4771,2.34369,0.000293816,0.632648,3447,1817,16759.2
t,4772,2.47492,0.000293813,0.653057,3403,1818,16762.6
t,4773,2.37925,0.000293809,0.639627,3410,1818,16766.0
t,4774,2.42833,0.000293806,0.645258,3420,1819,16769.4
t,4775,2.40793,0.000293803,0.654326,3417,1819,16772.8
t,4776,2.39402,0.0002938,0.636503,3403,1820,16776.2
t,4777,2.16041,0.000293796,0.614662,3588,1820,16779.8
t,4778,2.38617,0.000293793,0.648702,3454,1820,16783.3
t,4779,2.34661,0.00029379,0.654651,3523,1821,16786.8
t,4780,2.42805,0.000293787,0.624419,3433,1821,16790.2
t,4781,2.44944,0.000293783,0.64255,3416,1822,16793.6
t,4782,2.3013,0.00029378,0.657397,3725,1811,16797.4
t,4783,2.32017,0.000293777,0.627284,3416,1824,16800.8
t,4784,2.19815,0.000293774,0.60298,3500,1825,16804.3
t,4785,2.36279,0.00029377,0.638561,3483,1825,16807.8
t,4786,2.38481,0.000293767,0.640625,3474,1826,16811.2
t,4787,2.31081,0.000293764,0.623489,3453,1826,16814.7
t,4788,2.2372,0.000293761,0.630264,3449,1826,16818.1
t,4789,2.42022,0.000293757,0.639841,3461,1827,16821.6
t,4790,2.34086,0.000293754,0.617976,3451,1827,16825.1
t,4791,2.34166,0.000293751,0.635744,3452,1828,16828.5
t,4792,2.35324,0.000293747,0.65255,3475,1828,16832.0
t,4793,2.43658,0.000293744,0.644178,3442,1829,16835.4
t,4794,2.26152,0.000293741,0.640621,3376,1829,16838.8
t,4795,2.22887,0.000293738,0.599666,3407,1830,16842.2
t,4796,2.24613,0.000293734,0.625316,3408,1830,16845.6
t,4797,2.32198,0.000293731,0.615219,3416,1831,16849.0
t,4798,2.21901,0.000293728,0.586025,3407,1831,16852.4
t,4799,2.37439,0.000293725,0.644559,3518,1832,16856.0
t,4800,2.33759,0.000293721,0.618319,3430,1833,16859.4
t,4801,2.37653,0.000293718,0.617483,3409,1834,16862.8
t,4802,2.28545,0.000293715,0.613567,3414,1834,16866.2
t,4803,2.39362,0.000293711,0.621778,3410,1834,16869.6
t,4804,2.43785,0.000293708,0.651261,3411,1835,16873.0
t,4805,2.37699,0.000293705,0.615431,3408,1835,16876.5
t,4806,2.3969,0.000293702,0.642496,3405,1836,16879.9
t,4807,2.40068,0.000293698,0.625489,3411,1836,16883.3
t,4808,2.36028,0.000293695,0.652608,3408,1837,16886.7
t,4809,2.48207,0.000293692,0.653753,3416,1837,16890.1
t,4810,2.25629,0.000293688,0.634203,3405,1837,16893.5
t,4811,2.33464,0.000293685,0.635435,3401,1838,16896.9
t,4812,2.32605,0.000293682,0.627133,3405,1838,16900.3
t,4813,2.23932,0.000293679,0.626122,3411,1839,16903.7
t,4814,2.47616,0.000293675,0.639373,3418,1839,16907.1
t,4815,2.21159,0.000293672,0.62537,3473,1840,16910.6
t,4816,2.34821,0.000293669,0.645658,3412,1840,16914.0
t,4817,2.3155,0.000293665,0.635544,3419,1840,16917.4
t,4818,2.4735,0.000293662,0.667456,3789,1841,16921.2
t,4819,2.32011,0.000293659,0.620482,3414,1841,16924.6
t,4820,2.233,0.000293656,0.632338,3411,1842,16928.1
t,4821,2.313,0.000293652,0.644412,3398,1842,16931.5
t,4822,2.3461,0.000293649,0.626173,3394,1843,16934.9
t,4823,2.36351,0.000293646,0.606898,3477,1816,16938.3
t,4824,2.25118,0.000293642,0.648532,3430,1840,16941.8
t,4825,2.29556,0.000293639,0.646255,3390,1841,16945.1
t,4826,2.32122,0.000293636,0.652272,3382,1841,16948.5
t,4827,2.3572,0.000293632,0.613313,3404,1841,16951.9
t,4828,2.37946,0.000293629,0.634381,3398,1842,16955.3
t,4829,2.23523,0.000293626,0.622576,3398,1842,16958.7
t,4830,2.30102,0.000293623,0.617945,3403,1843,16962.1
t,4831,2.34194,0.000293619,0.620168,3396,1843,16965.5
t,4832,2.34029,0.000293616,0.645039,3402,1844,16968.9
t,4833,2.30807,0.000293613,0.638761,3405,1844,16972.3
t,4834,2.29522,0.000293609,0.63925,3503,1838,16975.8
t,4835,2.42452,0.000293606,0.624938,3639,1844,16979.5
t,4836,2.38369,0.000293603,0.617479,3415,1845,16982.9
t,4837,2.41377,0.000293599,0.656652,3425,1845,16986.3
t,4838,2.34014,0.000293596,0.634573,3390,1846,16989.7
t,4839,2.28346,0.000293593,0.631008,3392,1846,16993.1
t,4840,2.27975,0.000293589,0.652131,3388,1847,16996.5
t,4841,2.28444,0.000293586,0.629025,3387,1847,16999.9
t,4842,2.4364,0.000293583,0.62705,3386,1848,17003.3
t,4843,2.38217,0.00029358,0.624635,3389,1848,17006.7
t,4844,2.42125,0.000293576,0.637087,3491,1849,17010.1
t,4845,2.36244,0.000293573,0.630679,3406,1849,17013.6
t,4846,2.35321,0.00029357,0.630714,3414,1849,17017.0
t,4847,2.45017,0.000293566,0.627252,3417,1850,17020.4
t,4848,2.34318,0.000293563,0.606627,3409,1850,17023.8
t,4849,2.38296,0.00029356,0.664536,3416,1851,17027.2
t,4850,2.23382,0.000293556,0.615453,3413,1851,17030.6
t,4851,2.38818,0.000293553,0.656634,3411,1851,17034.0
t,4852,2.34153,0.00029355,0.652695,3416,1852,17037.5
t,4853,2.40916,0.000293546,0.647111,3845,1856,17041.3
t,4854,2.30132,0.000293543,0.673862,3383,1856,17044.7
t,4855,2.26214,0.00029354,0.641637,3376,1857,17048.1
t,4856,2.27542,0.000293536,0.628708,3376,1857,17051.4
t,4857,2.37982,0.000293533,0.633351,3367,1857,17054.8
t,4858,2.3593,0.00029353,0.640259,3372,1858,17058.2
t,4859,2.35804,0.000293526,0.653538,3367,1858,17061.5
t,4860,2.26305,0.000293523,0.638314,3360,1859,17064.9
t,4861,2.35794,0.00029352,0.617431,3394,1859,17068.3
t,4862,2.32179,0.000293516,0.620255,3478,1860,17071.8
t,4863,2.27339,0.000293513,0.621328,3409,1860,17075.2
t,4864,2.44117,0.00029351,0.646941,3577,1860,17078.8
t,4865,2.32992,0.000293506,0.620121,3420,1861,17082.2
t,4866,2.35232,0.000293503,0.63169,3422,1861,17085.6
t,4867,2.24184,0.0002935,0.62986,3416,1862,17089.0
t,4868,2.40567,0.000293496,0.633948,3408,1862,17092.4
t,4869,2.28857,0.000293493,0.621907,3601,1862,17096.0
t,4870,2.30049,0.00029349,0.619016,3462,1863,17099.5
t,4871,2.42169,0.000293486,0.66007,3407,1863,17102.9
t,4872,2.32866,0.000293483,0.633657,3452,1849,17106.4
t,4873,2.38874,0.00029348,0.620883,3423,1861,17109.8
t,4874,2.50529,0.000293476,0.65812,3418,1861,17113.2
t,4875,2.36328,0.000293473,0.620663,3416,1862,17116.6
t,4876,2.29083,0.00029347,0.634486,3418,1862,17120.0
t,4877,2.27582,0.000293466,0.612449,3418,1862,17123.5
t,4878,2.38297,0.000293463,0.648788,3411,1863,17126.9
t,4879,2.32385,0.00029346,0.65651,3436,1863,17130.3
t,4880,2.3631,0.000293456,0.618577,3415,1864,17133.7
t,4881,2.32287,0.000293453,0.638465,3417,1864,17137.1
t,4882,2.37625,0.00029345,0.644211,3415,1865,17140.6
t,4883,2.30277,0.000293446,0.626092,3414,1865,17144.0
t,4884,2.13984,0.000293443,0.605708,3414,1865,17147.4
t,4885,2.33011,0.00029344,0.633084,3415,1866,17150.8
t,4886,2.31457,0.000293436,0.636138,3411,1866,17154.2
t,4887,2.23596,0.000293433,0.616177,3440,1847,17157.6
t,4888,2.24558,0.00029343,0.623493,3514,1867,17161.2
t,4889,2.31331,0.000293426,0.634328,3429,1867,17164.6
t,4890,2.34707,0.000293423,0.628117,4622,1859,17169.2
t,4891,2.35048,0.000293419,0.624982,3980,1767,17173.2
t,4892,2.30518,0.000293416,0.614943,3512,1768,17176.7
t,4893,2.37091,0.000293413,0.650293,3432,1768,17180.1
t,4894,2.36722,0.000293409,0.602503,3435,1769,17183.6
t,4895,2.30046,0.000293406,0.618791,3429,1769,17187.0
t,4896,2.29054,0.000293403,0.608393,3525,1769,17190.5
t,4897,2.28465,0.000293399,0.63221,3445,1770,17194.0
t,4898,2.29436,0.000293396,0.616724,3437,1770,17197.4
t,4899,2.39745,0.000293393,0.652198,3470,1771,17200.9
t,4900,2.44916,0.000293389,0.653519,3423,1771,17204.3
t,4901,2.2149,0.000293386,0.60853,3845,1765,17208.2
t,4902,2.28374,0.000293383,0.623212,3398,1766,17211.6
t,4903,2.32462,0.000293379,0.612105,3388,1766,17214.9
t,4904,2.31512,0.000293376,0.61119,3381,1767,17218.3
t,4905,2.25535,0.000293372,0.604556,3394,1767,17221.7
t,4906,2.42999,0.000293369,0.675811,3380,1768,17225.1
t,4907,2.227,0.000293366,0.621772,3381,1768,17228.5
t,4908,2.24803,0.000293362,0.606709,3427,1769,17231.9
t,4909,2.342,0.000293359,0.636856,3438,1769,17235.3
t,4910,2.2269,0.000293356,0.611193,3434,1770,17238.8
t,4911,2.34373,0.000293352,0.624055,3417,1770,17242.2
t,4912,2.27824,0.000293349,0.634614,3413,1770,17245.6
t,4913,2.39459,0.000293346,0.627203,3462,1771,17249.1
t,4914,2.3954,0.000293342,0.64069,3694,1771,17252.8
t,4915,2.37835,0.000293339,0.638011,3378,1772,17256.1
t,4916,2.30407,0.000293335,0.651813,3627,1770,17259.8
t,4917,2.2447,0.000293332,0.603647,3445,1771,17263.2
t,4918,2.20525,0.000293329,0.611157,3437,1771,17266.7
t,4919,2.33397,0.000293325,0.637232,3403,1772,17270.1
t,4920,2.3011,0.000293322,0.608931,3401,1772,17273.5
t,4921,2.32252,0.000293319,0.633773,3402,1773,17276.9
t,4922,2.49948,0.000293315,0.633348,3413,1773,17280.3
t,4923,2.34988,0.000293312,0.627657,3412,1774,17283.7
t,4924,2.43447,0.000293308,0.653012,3410,1774,17287.1
t,4925,2.30371,0.000293305,0.650658,3416,1775,17290.5
t,4926,2.42283,0.000293302,0.651479,3414,1775,17293.9
t,4927,2.31609,0.000293298,0.639923,3413,1776,17297.3
t,4928,2.41567,0.000293295,0.65069,3413,1777,17300.8
t,4929,2.29168,0.000293291,0.623288,3408,1777,17304.2
t,4930,2.37389,0.000293288,0.654869,3406,1777,17307.6
t,4931,2.29899,0.000293285,0.622994,3759,1781,17311.3
t,4932,2.15013,0.000293281,0.610996,3387,1782,17314.7
t,4933,2.28164,0.000293278,0.622767,3376,1782,17318.1
t,4934,2.28416,0.000293275,0.632899,3369,1783,17321.5
t,4935,2.19417,0.000293271,0.635014,3364,1783,17324.8
t,4936,2.34303,0.000293268,0.617077,3360,1783,17328.2
t,4937,2.24849,0.000293264,0.616462,3366,1784,17331.6
t,4938,2.42299,0.000293261,0.645717,3362,1784,17334.9
t,4939,2.29947,0.000293258,0.619793,3361,1785,17338.3
t,4940,2.27279,0.000293254,0.643542,3365,1785,17341.7
t,4941,2.27901,0.000293251,0.619824,3362,1786,17345.0
t,4942,2.31078,0.000293247,0.640011,3428,1786,17348.4
t,4943,2.3474,0.000293244,0.627651,3409,1787,17351.9
t,4944,2.26634,0.000293241,0.620677,3411,1787,17355.3
t,4945,2.31155,0.000293237,0.656837,3412,1788,17358.7
t,4946,2.2695,0.000293234,0.612497,3413,1788,17362.1
t,4947,2.25508,0.00029323,0.639767,3407,1789,17365.5
t,4948,2.40958,0.000293227,0.642981,3410,1789,17368.9
t,4949,2.25745,0.000293224,0.619482,3449,1790,17372.4
t,4950,2.39047,0.00029322,0.640577,3404,1790,17375.8
t,4951,2.27385,0.000293217,0.631733,3718,1791,17379.5
t,4952,2.33719,0.000293213,0.633267,3388,1791,17382.9
t,4953,2.32037,0.00029321,0.646845,3383,1791,17386.3
t,4954,2.42472,0.000293207,0.654105,3403,1792,17389.7
t,4955,2.38305,0.000293203,0.619847,3389,1792,17393.0
t,4956,2.34766,0.0002932,0.624849,3391,1793,17396.4
t,4957,2.32618,0.000293196,0.655007,3532,1793,17400.0
t,4958,2.37389,0.000293193,0.632576,3410,1794,17403.4
t,4959,2.26381,0.00029319,0.623619,3401,1794,17406.8
t,4960,2.31262,0.000293186,0.646679,3393,1795,17410.2
t,4961,2.35659,0.000293183,0.644762,3394,1795,17413.6
t,4962,2.30039,0.000293179,0.629578,3483,1769,17417.1
t,4963,2.27491,0.000293176,0.641282,3404,1794,17420.5
t,4964,2.33891,0.000293172,0.646832,3464,1793,17423.9
t,4965,2.30759,0.000293169,0.614333,3420,1793,17427.3
t,4966,2.29092,0.000293166,0.631753,3474,1794,17430.8
t,4967,2.47536,0.000293162,0.675599,3403,1794,17434.2
t,4968,2.35734,0.000293159,0.640717,3412,1795,17437.6
t,4969,2.36015,0.000293155,0.658219,3521,1795,17441.2
t,4970,2.20866,0.000293152,0.635824,3416,1796,17444.6
t,4971,2.37355,0.000293149,0.638164,3475,1796,17448.0
t,4972,2.4611,0.000293145,0.640994,3408,1796,17451.5
t,4973,2.24755,0.000293142,0.617651,3421,1797,17454.9
t,4974,2.30808,0.000293138,0.625269,3412,1797,17458.3
t,4975,2.31977,0.000293135,0.653281,3415,1798,17461.7
t,4976,2.31558,0.000293131,0.622716,3995,1779,17465.7
t,4977,2.36085,0.000293128,0.628976,3412,1780,17469.1
t,4978,2.30065,0.000293125,0.609468,3409,1780,17472.5
t,4979,2.31848,0.000293121,0.61385,3406,1781,17475.9
t,4980,2.35552,0.000293118,0.645709,3402,1781,17479.3
t,4981,2.28429,0.000293114,0.629509,3399,1782,17482.7
t,4982,2.35558,0.000293111,0.619783,3395,1782,17486.1
t,4983,2.26195,0.000293107,0.623808,3439,1783,17489.6
t,4984,2.32179,0.000293104,0.624345,3414,1783,17493.0
t,4985,2.32434,0.000293101,0.614457,3405,1784,17496.4
t,4986,2.47668,0.000293097,0.641444,3413,1784,17499.8
t,4987,2.44852,0.000293094,0.657257,3405,1785,17503.2
t,4988,2.43952,0.00029309,0.634626,3434,1785,17506.6
t,4989,2.35514,0.000293087,0.612364,3408,1785,17510.0
t,4990,2.32965,0.000293083,0.617935,3406,1786,17513.5
t,4991,2.40939,0.00029308,0.650711,3407,1786,17516.9
t,4992,2.39866,0.000293077,0.638708,3411,1787,17520.3
t,4993,2.26948,0.000293073,0.640107,3408,1787,17523.7
t,4994,2.24106,0.00029307,0.617802,4076,1787,17527.8
t,4995,2.28769,0.000293066,0.640884,3450,1787,17531.2
t,4996,2.28142,0.000293063,0.606763,3420,1788,17534.6
t,4997,2.21021,0.000293059,0.610121,3490,1788,17538.1
t,4998,2.40865,0.000293056,0.642333,3419,1789,17541.5
t,4999,2.30624,0.000293052,0.60227,3425,1789,17545.0
t,5000,2.31764,0.000293049,0.621132,3410,1790,17548.4
e,5000,2.13993,17558.6
t,5001,2.3096,0.000293046,0.639674,3444,1790,17563.6
t,5002,2.30725,0.000293042,0.652216,3469,1791,17567.0
t,5003,2.25426,0.000293039,0.623153,3411,1791,17570.5
t,5004,2.40296,0.000293035,0.635421,3412,1792,17573.9
t,5005,2.32739,0.000293032,0.630929,3410,1792,17577.3
t,5006,2.35672,0.000293028,0.654537,3409,1793,17580.7
t,5007,2.36634,0.000293025,0.629059,3408,1793,17584.1
t,5008,2.34302,0.000293021,0.63509,3407,1794,17587.5
t,5009,2.35825,0.000293018,0.635269,3413,1794,17590.9
t,5010,2.39562,0.000293015,0.60777,3412,1795,17594.3
t,5011,2.23023,0.000293011,0.626779,3406,1795,17597.7
t,5012,2.46296,0.000293008,0.633695,3406,1795,17601.1
t,5013,2.28428,0.000293004,0.61425,3404,1796,17604.6
t,5014,2.41892,0.000293001,0.64167,3405,1796,17608.0
t,5015,2.24276,0.000292997,0.603427,3781,1797,17611.7
t,5016,2.25665,0.000292994,0.600191,3376,1797,17615.1
t,5017,2.31516,0.00029299,0.604325,3365,1798,17618.5
t,5018,2.17953,0.000292987,0.615352,3356,1798,17621.8
t,5019,2.19361,0.000292983,0.634589,3355,1799,17625.2
t,5020,2.45971,0.00029298,0.672271,3365,1799,17628.6
t,5021,2.2823,0.000292976,0.60541,3361,1800,17631.9
t,5022,2.2815,0.000292973,0.661513,3365,1800,17635.3
t,5023,2.23919,0.00029297,0.623754,3359,1801,17638.6
t,5024,2.33644,0.000292966,0.630991,3698,1801,17642.3
t,5025,2.33425,0.000292963,0.636101,4077,1801,17646.4
t,5026,2.44421,0.000292959,0.64378,3425,1802,17649.8
t,5027,2.374,0.000292956,0.630637,3437,1802,17653.3
t,5028,2.37388,0.000292952,0.630709,3439,1803,17656.7
t,5029,2.28865,0.000292949,0.640801,3416,1803,17660.1
t,5030,2.32206,0.000292945,0.622461,3420,1804,17663.6
t,5031,2.48257,0.000292942,0.646281,3408,1804,17667.0
t,5032,2.4503,0.000292938,0.647,3558,1803,17670.5
t,5033,2.24558,0.000292935,0.631909,3406,1805,17673.9
t,5034,2.33397,0.000292931,0.634755,3403,1806,17677.3
t,5035,2.25488,0.000292928,0.622328,3394,1806,17680.7
t,5036,2.22702,0.000292924,0.627275,3861,1806,17684.6
t,5037,2.30413,0.000292921,0.649462,3465,1807,17688.1
t,5038,2.35824,0.000292918,0.636393,3407,1807,17691.5
t,5039,2.3315,0.000292914,0.630443,3400,1808,17694.9
t,5040,2.38913,0.000292911,0.621064,3400,1808,17698.3
t,5041,2.21693,0.000292907,0.614451,3509,1809,17701.8
t,5042,2.34327,0.000292904,0.6203,3465,1809,17705.2
t,5043,2.32566,0.0002929,0.626735,3417,1810,17708.7
t,5044,2.30494,0.000292897,0.611271,3414,1810,17712.1
t,5045,2.4587,0.000292893,0.631751,3411,1811,17715.5
t,5046,2.3311,0.00029289,0.638523,3696,1811,17719.2
t,5047,2.42293,0.000292886,0.653201,3415,1812,17722.6
t,5048,2.33718,0.000292883,0.625762,3397,1812,17726.0
t,5049,2.42027,0.000292879,0.623886,3539,1805,17729.5
t,5050,2.31646,0.000292876,0.624858,3457,1813,17733.0
t,5051,2.42771,0.000292872,0.633125,3400,1813,17736.4
t,5052,2.39267,0.000292869,0.637185,3404,1814,17739.8
t,5053,2.31399,0.000292865,0.628397,3725,1814,17743.5
t,5054,2.3172,0.000292862,0.617888,3432,1815,17747.0
t,5055,2.33292,0.000292858,0.631216,3418,1815,17750.4
t,5056,2.3661,0.000292855,0.61843,3406,1816,17753.8
t,5057,2.37724,0.000292851,0.629727,3405,1816,17757.2
t,5058,2.35617,0.000292848,0.635727,3402,1816,17760.6
t,5059,2.35248,0.000292844,0.639121,3402,1817,17764.0
t,5060,2.30628,0.000292841,0.630579,3411,1817,17767.4
t,5061,2.41794,0.000292837,0.644287,3407,1818,17770.8
t,5062,2.20723,0.000292834,0.619963,3415,1818,17774.2
t,5063,2.18951,0.00029283,0.631277,3414,1819,17777.6
t,5064,2.34431,0.000292827,0.624708,3411,1819,17781.1
t,5065,2.27697,0.000292823,0.604561,3405,1820,17784.5
t,5066,2.23326,0.00029282,0.619073,3405,1820,17787.9
t,5067,2.35505,0.000292816,0.62988,3746,1820,17791.6
t,5068,2.37626,0.000292813,0.635023,3364,1821,17795.0
